TF,EDGE_TYPE,ANALYSIS,TARGET,Log2FC,Pvalue,analysis_id,gene_id,gene_name,ANALYSIS_CUTOFF,ANALYSIS_METHOD,CONTROL,DATA_SOURCE/PUBLICATION,DOI,EXPERIMENT_TYPE,GENOTYPE,GROWTH_MEDIUM,GROWTH_PERIOD_DAYS,TECHNOLOGY/METHOD,TISSUE/SAMPLE,TREATMENTS,TREATMENT_TIME
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G48330,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G49130,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G49200,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G49210,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G51805,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G52100,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G52690,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G53100,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G54040,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G54050,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G54820,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G55310,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G56240,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G56300,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G56340,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G57770,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G58150,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G58170,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G59860,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G59990,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G60850,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G62290,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G62310,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G62510,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G62870,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G63810,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G64170,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G65040,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G65470,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G65490,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G65870,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G65970,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G65980,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G66060,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G66180,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G66400,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G67180,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G67265,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G67370,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G68500,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G68930,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G68990,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G70020,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G70640,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G70800,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G71000,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G71330,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G71930,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G72240,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G72530,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G73066,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G73805,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G73830,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G74770,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G75040,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G75150,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G75250,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G75390,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G75580,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G75670,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G75750,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G76240,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G76994,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G77570,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G78080,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G78440,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G79120,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G80130,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT1G80480,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT2G01023,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT2G01220,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT2G02810,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT2G04780,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT2G04860,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT2G05540,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT2G05630,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT2G11810,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT2G14247,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT2G14560,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT2G14610,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT2G14900,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT2G15830,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT2G15880,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT2G17840,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT2G18328,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT2G19290,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT2G19310,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT2G19450,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', 'c0c1fc7c-245e-4fde-ac8f-68eb02e200ef')",in vitro:Bound:DAP,2650,AT2G19800,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
